6.63922284830744,-0.00809231701125625,2.32722716004897,-2.07007601867193,3.23208123773947
4.18271039443369,-0.00509815971709144,1.46615311083085,-1.30414789176332,2.03621117977587
2.63510754849322,-0.0032118406217676,0.923676459823438,-0.821613171810891,1.2828130432588
1.66011775555073,-0.00202345959171359,0.581916169688766,-0.517616298240861,0.808172217253041
1.04587418599696,-0.00127477954277956,0.366607186903923,-0.326098267891742,0.509148496869416
0.658900737178085,-0.000803111111951124,0.230962527749471,-0.205441908771798,0.320763553027732
0.415107464422193,-0.000505960000529208,0.145506392482167,-0.129428402526233,0.202081038407471
0.261517702585982,-0.000318754800333401,0.0916690272637651,-0.0815398935915265,0.127311054196707
0.164756152629169,-0.000200815524210043,0.057751487176172,-0.0513701329626617,0.0802059641439253
0.103796376156376,-0.000126513780252327,0.0363834369209884,-0.0323631837664769,0.0505297574106729
0.065391716978517,-7.9703681558966e-05,0.0229215652602227,-0.0203888057728804,0.031833747168724
0.0411967816964657,-5.02133193821486e-05,0.0144405861139403,-0.0128449476369147,0.0200552607162961
0.0259539724687734,-3.16343912107536e-05,0.00909756925178238,-0.00809231701125624,0.0126348142512665
0.0163510026553272,-1.99296664627748e-05,0.0057314686286229,-0.00509815971709143,0.00795993297829792
0.0103011316728562,-1.25556898715481e-05,0.00361082523603243,-0.0032118406217676,0.00501475777632769
0.00648971295389938,-7.91008461907531e-06,0.00227481989870043,-0.00202345959171359,0.00315929739908644
0.00408851916095661,-4.98335331001744e-06,0.00143313653618127,-0.00127477954277956,0.00199035736142446
0.00257576707140266,-3.13951258531099e-06,0.0009028760177942,-0.000803111111951124,0.00125392513769741
0.00162273325498368,-1.97789292874592e-06,0.000568811891210346,-0.000505960000529208,0.000789972836749368
0.00102232195063972,-1.24607254510993e-06,0.000358351491462518,-0.000318754800333401,0.000497682887152102
0.000644062828903022,-7.85025703419257e-07,0.000225761439621386,-0.000200815524210043,0.000313540218905824
0.000405759582208904,-4.94566193154132e-07,0.000142229706961473,-0.000126513780252327,0.000197530337910669
0.000255628536791609,-3.11576701687103e-07,8.96047153857282e-05,-7.97036815589659e-05,0.000124444112883722
0.000161045978178714,-1.96293322062875e-07,5.64509706930088e-05,-5.02133193821485e-05,7.83997911167446e-05
0.00010145896625259,-1.23664792899611e-07,3.55641115365955e-05,-3.16343912107536e-05,4.93918684035491e-05
6.39191487391316e-05,-7.7908819526755e-08,2.24053902680552e-05,-1.99296664627748e-05,3.11168770942359e-05
4.02690637056529e-05,-4.90825563018557e-08,1.41153958688748e-05,-1.25556898715481e-05,1.96036325693686e-05
2.53695101345613e-05,-3.09220104701691e-08,8.8926993973911e-06,-7.9100846190753e-06,1.23502885187022e-05
1.59827913847736e-05,-1.94808665962065e-08,5.6024006203564e-06,-4.98335331001744e-06,7.78068176678241e-06
1.00691585724074e-05,-1.22729459556101e-08,3.52951239082453e-06,-3.13951258531099e-06,4.90182951307292e-06
6.34356990061665e-06,-7.73195595203437e-09,2.22359280621945e-06,-1.97789292874592e-06,3.08815259323594e-06
3.99644903738849e-06,-4.87113224978165e-09,1.40086346791826e-06,-1.24607254510993e-06,1.94553613373864e-06
2.51776289355475e-06,-3.06881331736244e-09,8.82543984788501e-07,-7.85025703419256e-07,1.22568776425534e-06
1.58619062293949e-06,-1.93335238993834e-09,5.56002710416756e-07,-4.94566193154131e-07,7.72183291480867e-07
9.9930009245188e-07,-1.21801200566115e-09,3.50281707562556e-07,-3.11576701687103e-07,4.86475473632946e-07
6.29559058244685e-07,-7.67347563566526e-10,2.2067747576441e-07,-1.96293322062875e-07,3.06479548388756e-07
